event_date,event_timestamp,event_timestamp_jst,event_name,user_pseudo_id,ga_session_id,ga_session_number,session_id,page_location,page_referrer,page_path,prev_page_path,page_num_dom,original_page_num,stay_ms,total_duration_ms,load_time_ms,max_page_reached,completion_rate,total_pages,click_x_rel,click_y_rel,elem_tag,elem_id,elem_classes,scroll_pct,utm_source,utm_medium,utm_campaign,utm_content,device_type,direction,navigation_method,link_url,video_src,session_variant,presence_test_variant,creative_test_variant,ab_variant,ab_test_target,ab_test_type,cv_type,cv_value,value
2025-10-13,2025-10-13 22:24:14.656130,2025-10-13 22:24:14.656130,page_view,user_000054,9731181,10,user_000054-9731181,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-8,9,9,86191,99898,532,9,0.9,10,,,,,,0.8881614444551049,facebook,social,,ad_3,mobile,forward,click,https://example.com/thank-you,,B,A,A,B,cta_button,presence,,,
2025-10-13,2025-10-13 22:29:01.656130,2025-10-13 22:29:01.656130,swipe_page,user_000032,4683229,9,user_000032-4683229,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-4,5,5,97178,196883,3149,6,0.6,10,,,,,,0.1942828038952587,google,none,summer_campaign,ad_3,mobile,backward,swipe,,https://example.com/video1.mp4,A,,B,A,cta_button,layout,,,
2025-10-13,2025-10-13 22:33:01.656130,2025-10-13 22:33:01.656130,session_start,user_000509,2347577,1,user_000509-2347577,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,,1,1,105769,129916,2914,5,0.5,10,,,,,,0.36787542334649326,google,organic,brand_awareness,ad_2,desktop,forward,swipe,https://example.com/lp/product-a,https://example.com/video1.mp4,A,A,,A,hero_image,layout,,,
2025-10-13,2025-10-13 22:34:24.656130,2025-10-13 22:34:24.656130,session_start,user_000322,8016002,10,user_000322-8016002,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,,1,1,57751,260843,3116,2,0.2,10,,,,,,0.3458452141542566,facebook,cpc,brand_awareness,ad_5,mobile,forward,button,https://example.com/thank-you,,B,,B,B,cta_button,,,,
2025-10-13,2025-10-13 22:34:30.656130,2025-10-13 22:34:30.656130,conversion,user_000599,4624603,9,user_000599-4624603,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,/lp/product-b#page-1,2,2,50211,165609,659,7,0.7,10,,,,,,0.9228910553996066,twitter,referral,summer_campaign,ad_3,desktop,forward,scroll,https://example.com/thank-you,,A,B,control,A,cta_button,creative,,,
2025-10-13,2025-10-13 22:40:28.656130,2025-10-13 22:40:28.656130,session_start,user_000538,4421510,9,user_000538-4421510,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-7,8,8,10635,230246,1540,8,0.8,10,,,,,,0.2502924130478993,twitter,referral,brand_awareness,ad_5,mobile,backward,button,https://example.com/thank-you,,B,A,control,B,,layout,,,
2025-10-13,2025-10-13 22:41:01.656130,2025-10-13 22:41:01.656130,swipe_page,user_000634,5729315,9,user_000634-5729315,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-6,7,7,71953,86853,1064,9,0.9,10,,,,,,0.5710548182187812,facebook,cpc,brand_awareness,ad_5,mobile,forward,swipe,https://example.com/lp/product-a,,A,control,B,A,cta_button,,,,
2025-10-13,2025-10-13 22:50:20.656130,2025-10-13 22:50:20.656130,conversion,user_000401,5890115,3,user_000401-5890115,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-1,2,2,85693,232498,698,4,0.4,10,,,,,,0.9211193145720609,instagram,cpc,brand_awareness,ad_3,mobile,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,A,B,B,,presence,,,
2025-10-13,2025-10-13 22:55:36.656130,2025-10-13 22:55:36.656130,conversion,user_000118,7824731,4,user_000118-7824731,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-4,5,5,57709,192215,4847,8,0.8,10,,,,,,0.31814017491128177,facebook,social,spring_sale,ad_1,mobile,backward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,B,B,,B,cta_button,presence,,,
2025-10-13,2025-10-13 23:02:00.656130,2025-10-13 23:02:00.656130,conversion,user_000564,4799545,8,user_000564-4799545,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-1,2,2,19829,122717,2635,4,0.4,10,,,,,,0.4971256163858546,facebook,cpc,summer_campaign,ad_5,mobile,forward,button,,,control,control,control,control,hero_image,creative,,,
2025-10-13,2025-10-13 23:07:06.656130,2025-10-13 23:07:06.656130,swipe_page,user_000234,6484624,2,user_000234-6484624,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-3,4,4,92624,295155,4560,4,0.4,10,,,,,,0.6453520095387751,google,none,summer_campaign,ad_3,desktop,backward,click,https://example.com/thank-you,,A,,,A,cta_button,,,,
2025-10-13,2025-10-13 23:07:42.656130,2025-10-13 23:07:42.656130,video_play,user_000397,3362993,2,user_000397-3362993,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-3,4,4,12667,82455,2660,5,0.5,10,,,,,,0.749983812196645,google,referral,summer_campaign,,mobile,backward,click,,https://example.com/video1.mp4,A,B,A,A,cta_button,presence,,,
2025-10-13,2025-10-13 23:07:59.656130,2025-10-13 23:07:59.656130,page_view,user_000657,3391629,5,user_000657-3391629,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-1,2,2,71872,202555,3001,8,0.8,10,,,,,,0.9889577009799099,twitter,organic,summer_campaign,ad_4,mobile,backward,button,,https://example.com/video1.mp4,B,control,A,B,hero_image,layout,,,
2025-10-13,2025-10-13 23:09:15.656130,2025-10-13 23:09:15.656130,scroll,user_000361,6940564,1,user_000361-6940564,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-9,10,10,18242,99946,3540,10,1.0,10,,,,,,0.9007553119925203,direct,referral,spring_sale,ad_4,desktop,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,control,B,B,control,headline,,,,
2025-10-13,2025-10-13 23:11:03.656130,2025-10-13 23:11:03.656130,conversion,user_000624,3131593,9,user_000624-3131593,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-4,5,5,114675,295991,4667,5,0.5,10,,,,,,0.9592177630337104,direct,social,,ad_1,mobile,backward,scroll,https://example.com/thank-you,,A,,A,A,cta_button,layout,,,
2025-10-13,2025-10-13 23:11:14.656130,2025-10-13 23:11:14.656130,scroll,user_000547,6169675,6,user_000547-6169675,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-6,7,7,89891,285782,4636,10,1.0,10,,,,,,0.9745585371602965,direct,referral,summer_campaign,,mobile,backward,button,https://example.com/thank-you,,control,,,control,cta_button,creative,,,
2025-10-13,2025-10-13 23:19:23.656130,2025-10-13 23:19:23.656130,swipe_page,user_000447,3386315,6,user_000447-3386315,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,,1,1,85570,181435,2402,5,0.5,10,,,,,,0.3513373565394061,instagram,none,summer_campaign,ad_5,mobile,backward,button,,,A,control,B,A,,creative,,,
2025-10-13,2025-10-13 23:25:39.656130,2025-10-13 23:25:39.656130,video_play,user_000106,2195838,9,user_000106-2195838,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-6,7,7,49697,253219,935,8,0.8,10,,,,,,0.12525547881411794,google,cpc,,ad_5,mobile,backward,button,https://example.com/lp/product-a,,A,B,,A,cta_button,layout,,,
2025-10-13,2025-10-13 23:35:29.656130,2025-10-13 23:35:29.656130,video_play,user_000001,3731710,6,user_000001-3731710,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-6,7,7,45999,148314,4431,8,0.8,10,,,,,,0.36493262003664517,google,organic,summer_campaign,ad_2,mobile,backward,swipe,https://example.com/lp/product-a,https://example.com/video1.mp4,B,A,B,B,headline,presence,,,
2025-10-13,2025-10-13 23:44:35.656130,2025-10-13 23:44:35.656130,conversion,user_000049,4293040,7,user_000049-4293040,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-9,10,10,92103,107832,4958,10,1.0,10,,,,,,0.32135918100172584,instagram,referral,brand_awareness,ad_2,mobile,forward,button,https://example.com/thank-you,,A,B,B,A,cta_button,,,,
2025-10-13,2025-10-13 23:46:31.656130,2025-10-13 23:46:31.656130,page_view,user_000581,2587817,8,user_000581-2587817,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-3,4,4,97319,127084,3974,4,0.4,10,,,,,,0.22100104521651648,google,referral,,ad_1,mobile,backward,button,https://example.com/lp/product-b,https://example.com/video1.mp4,B,B,,B,cta_button,creative,,,
2025-10-13,2025-10-13 23:50:22.656130,2025-10-13 23:50:22.656130,swipe_page,user_000131,6704339,4,user_000131-6704339,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-4,5,5,101386,200476,4606,5,0.5,10,,,,,,0.7119721377609952,facebook,cpc,brand_awareness,ad_1,mobile,backward,button,,https://example.com/video1.mp4,control,control,control,control,cta_button,layout,,,
2025-10-13,2025-10-13 23:52:28.656130,2025-10-13 23:52:28.656130,scroll,user_000397,8899517,6,user_000397-8899517,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-4,5,5,93422,141275,1459,8,0.8,10,,,,,,0.8151036880888701,direct,social,,,mobile,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,control,control,,control,,,,,
2025-10-13,2025-10-13 23:59:50.656130,2025-10-13 23:59:50.656130,scroll,user_000463,6381098,9,user_000463-6381098,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-8,9,9,39779,169807,4719,10,1.0,10,,,,,,0.14760285896243389,twitter,referral,spring_sale,,desktop,backward,button,,,control,B,control,control,headline,presence,,,
2025-10-14,2025-10-14 00:05:11.656130,2025-10-14 00:05:11.656130,scroll,user_000450,1630645,5,user_000450-1630645,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-8,9,9,115382,251609,2008,10,1.0,10,,,,,,0.4254504830858572,google,referral,brand_awareness,ad_1,desktop,backward,scroll,,https://example.com/video1.mp4,A,A,A,A,,,,,
2025-10-14,2025-10-14 00:19:27.656130,2025-10-14 00:19:27.656130,scroll,user_000300,3021825,9,user_000300-3021825,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-4,5,5,31629,40134,4337,7,0.7,10,,,,,,0.3319153161271157,twitter,none,summer_campaign,ad_2,mobile,forward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,control,A,B,cta_button,presence,,,
2025-10-14,2025-10-14 00:23:50.656130,2025-10-14 00:23:50.656130,session_start,user_000073,6379011,6,user_000073-6379011,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-9,10,10,10344,221895,2085,10,1.0,10,,,,,,0.9198698545207562,google,cpc,spring_sale,ad_4,desktop,forward,button,https://example.com/thank-you,,B,,B,B,hero_image,presence,,,
2025-10-14,2025-10-14 00:30:11.656130,2025-10-14 00:30:11.656130,video_play,user_000441,6484243,2,user_000441-6484243,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-4,5,5,58906,290375,3381,6,0.6,10,,,,,,0.9263838779195862,twitter,none,spring_sale,ad_5,mobile,backward,scroll,,https://example.com/video1.mp4,B,A,A,B,cta_button,layout,,,
2025-10-14,2025-10-14 00:32:29.656130,2025-10-14 00:32:29.656130,scroll,user_000479,7204539,6,user_000479-7204539,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-7,8,8,85192,95843,4055,8,0.8,10,,,,,,0.1437767796757592,direct,organic,,ad_2,mobile,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,B,,B,hero_image,layout,,,
2025-10-14,2025-10-14 00:35:03.656130,2025-10-14 00:35:03.656130,scroll,user_000018,9538387,7,user_000018-9538387,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-7,8,8,31567,33245,895,8,0.8,10,,,,,,0.9617204207934552,twitter,referral,brand_awareness,ad_1,mobile,backward,button,https://example.com/thank-you,https://example.com/video1.mp4,control,,B,control,cta_button,presence,,,
2025-10-14,2025-10-14 00:44:06.656130,2025-10-14 00:44:06.656130,click,user_000514,4893589,6,user_000514-4893589,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-6,7,7,43814,132227,3376,9,0.9,10,0.12689420576398175,0.7732369601898005,div,nav-link,card,0.936317519122026,direct,social,summer_campaign,ad_1,mobile,backward,click,https://example.com/lp/service-x,,A,,B,A,hero_image,,,,
2025-10-14,2025-10-14 00:46:27.656130,2025-10-14 00:46:27.656130,video_play,user_000034,8733920,10,user_000034-8733920,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-1,2,2,2716,74804,2263,9,0.9,10,,,,,,0.145469294536757,facebook,cpc,summer_campaign,,tablet,backward,scroll,,https://example.com/video1.mp4,B,,B,B,headline,,,,
2025-10-14,2025-10-14 00:46:41.656130,2025-10-14 00:46:41.656130,page_view,user_000405,3797246,2,user_000405-3797246,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-2,3,3,5023,45334,2867,7,0.7,10,,,,,,0.8440425971854056,instagram,cpc,brand_awareness,ad_1,mobile,backward,swipe,https://example.com/thank-you,,control,control,control,control,headline,presence,,,
2025-10-14,2025-10-14 00:55:08.656130,2025-10-14 00:55:08.656130,video_play,user_000170,2866131,5,user_000170-2866131,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-5,6,6,59700,168342,1585,9,0.9,10,,,,,,0.18278296902020685,direct,cpc,,ad_3,mobile,backward,scroll,https://example.com/lp/product-b,,B,A,,B,headline,creative,,,
2025-10-14,2025-10-14 00:59:00.656130,2025-10-14 00:59:00.656130,video_play,user_000446,7500227,4,user_000446-7500227,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-2,3,3,112322,176478,4972,9,0.9,10,,,,,,0.9373968747830843,facebook,referral,spring_sale,ad_1,mobile,forward,click,,,control,,B,control,headline,creative,,,
2025-10-14,2025-10-14 01:03:43.656130,2025-10-14 01:03:43.656130,page_view,user_000629,9887017,6,user_000629-9887017,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-9,10,10,63137,106835,4869,10,1.0,10,,,,,,0.43542325159355166,direct,none,,ad_3,mobile,backward,click,,https://example.com/video1.mp4,control,A,,control,headline,creative,,,
2025-10-14,2025-10-14 01:03:47.656130,2025-10-14 01:03:47.656130,session_start,user_000441,2464840,5,user_000441-2464840,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-4,5,5,39487,157025,3304,5,0.5,10,,,,,,0.40689097471224434,google,social,,ad_4,tablet,forward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,control,B,B,cta_button,presence,,,
2025-10-14,2025-10-14 01:16:16.656130,2025-10-14 01:16:16.656130,conversion,user_000164,6414656,5,user_000164-6414656,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-4,5,5,75711,225769,3335,9,0.9,10,,,,,,0.37536717359861793,facebook,referral,summer_campaign,ad_5,desktop,forward,scroll,,,B,,A,B,hero_image,layout,,,
2025-10-14,2025-10-14 01:20:48.656130,2025-10-14 01:20:48.656130,conversion,user_000592,6347700,1,user_000592-6347700,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-1,2,2,119656,144452,2106,7,0.7,10,,,,,,0.5342348152226725,twitter,referral,,ad_2,mobile,backward,button,https://example.com/lp/service-x,,A,control,control,A,headline,,,,
2025-10-14,2025-10-14 01:22:29.656130,2025-10-14 01:22:29.656130,click,user_000619,3851269,5,user_000619-3851269,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-4,5,5,73336,205546,2483,8,0.8,10,0.18220788520152453,0.6018455926141005,div,cta-button,,0.21709021193377714,google,none,spring_sale,ad_4,mobile,backward,scroll,https://example.com/thank-you,,A,,B,A,,,,,
2025-10-14,2025-10-14 01:22:54.656130,2025-10-14 01:22:54.656130,click,user_000136,8251979,10,user_000136-8251979,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-7,8,8,47641,171810,785,9,0.9,10,0.6682525520606031,0.8903360796881806,button,,,0.6107497999154595,google,none,spring_sale,ad_2,mobile,backward,swipe,,https://example.com/video1.mp4,control,A,control,control,cta_button,presence,,,
2025-10-14,2025-10-14 01:27:44.656130,2025-10-14 01:27:44.656130,conversion,user_000631,9237910,8,user_000631-9237910,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,,1,1,29536,237514,4707,10,1.0,10,,,,,,0.6720897194137638,direct,social,summer_campaign,ad_1,desktop,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,A,A,B,A,headline,presence,,,
2025-10-14,2025-10-14 01:30:39.656130,2025-10-14 01:30:39.656130,session_start,user_000431,6734679,9,user_000431-6734679,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-4,5,5,40498,83402,2690,10,1.0,10,,,,,,0.2404692276260731,instagram,referral,summer_campaign,ad_1,desktop,forward,swipe,https://example.com/lp/service-x,,control,control,A,control,hero_image,presence,,,
2025-10-14,2025-10-14 01:38:07.656130,2025-10-14 01:38:07.656130,video_play,user_000307,8697735,1,user_000307-8697735,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-4,5,5,55514,262450,4509,5,0.5,10,,,,,,0.5044563626258778,facebook,referral,brand_awareness,,desktop,backward,button,https://example.com/lp/product-a,https://example.com/video1.mp4,A,B,B,A,headline,creative,,,
2025-10-14,2025-10-14 01:43:14.656130,2025-10-14 01:43:14.656130,video_play,user_000325,4144432,9,user_000325-4144432,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-9,10,10,20914,191414,582,10,1.0,10,,,,,,0.9423712101471315,instagram,organic,summer_campaign,ad_3,mobile,backward,click,https://example.com/lp/product-b,https://example.com/video1.mp4,A,,control,A,,creative,,,
2025-10-14,2025-10-14 01:48:28.656130,2025-10-14 01:48:28.656130,swipe_page,user_000512,1495253,4,user_000512-1495253,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-8,9,9,90771,223463,804,10,1.0,10,,,,,,0.8701548635731833,facebook,none,brand_awareness,ad_4,mobile,backward,button,,,A,B,,A,hero_image,layout,,,
2025-10-14,2025-10-14 01:49:01.656130,2025-10-14 01:49:01.656130,conversion,user_000263,9502592,9,user_000263-9502592,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-7,8,8,45359,52456,1867,10,1.0,10,,,,,,0.10521838464579064,google,none,,,mobile,forward,click,https://example.com/thank-you,https://example.com/video1.mp4,B,control,,B,headline,creative,,,
2025-10-14,2025-10-14 01:54:43.656130,2025-10-14 01:54:43.656130,click,user_000198,7391487,4,user_000198-7391487,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-6,7,7,76610,151804,3644,10,1.0,10,0.5793501837638474,0.17736658313587184,img,video-play,btn-primary,0.8802670946671538,facebook,none,summer_campaign,,tablet,backward,swipe,,https://example.com/video1.mp4,B,A,,B,,creative,,,
2025-10-14,2025-10-14 02:01:36.656130,2025-10-14 02:01:36.656130,session_start,user_000256,6414774,8,user_000256-6414774,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,,1,1,1146,28907,3380,7,0.7,10,,,,,,0.9303916758628232,instagram,cpc,brand_awareness,ad_3,mobile,backward,button,,https://example.com/video1.mp4,B,A,,B,headline,,,,
2025-10-14,2025-10-14 02:02:37.656130,2025-10-14 02:02:37.656130,swipe_page,user_000513,9683146,7,user_000513-9683146,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-6,7,7,63075,105181,1382,7,0.7,10,,,,,,0.776824467892617,facebook,social,brand_awareness,ad_3,mobile,backward,button,https://example.com/lp/product-a,https://example.com/video1.mp4,B,control,A,B,,layout,,,
2025-10-14,2025-10-14 02:10:29.656130,2025-10-14 02:10:29.656130,conversion,user_000567,8415258,10,user_000567-8415258,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-1,2,2,33060,168669,3689,9,0.9,10,,,,,,0.3264240276486945,facebook,none,spring_sale,ad_5,mobile,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,B,control,,B,cta_button,,,,
2025-10-14,2025-10-14 02:10:53.656130,2025-10-14 02:10:53.656130,click,user_000648,5777004,6,user_000648-5777004,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-7,8,8,48585,297489,1033,8,0.8,10,0.18087588986325223,0.797898207622365,div,nav-link,,0.3827493944516386,twitter,organic,summer_campaign,,mobile,backward,scroll,https://example.com/lp/service-x,https://example.com/video1.mp4,A,control,control,A,headline,layout,,,
2025-10-14,2025-10-14 02:12:30.656130,2025-10-14 02:12:30.656130,conversion,user_000515,4344113,5,user_000515-4344113,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-9,10,10,47396,268690,1824,10,1.0,10,,,,,,0.38037663978536584,google,social,,ad_1,mobile,backward,scroll,,,B,A,control,B,,presence,,,
2025-10-14,2025-10-14 02:17:12.656130,2025-10-14 02:17:12.656130,conversion,user_000510,2161326,4,user_000510-2161326,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-2,3,3,68326,213760,4660,8,0.8,10,,,,,,0.48045602116113817,instagram,social,brand_awareness,ad_2,mobile,forward,swipe,https://example.com/lp/service-x,,control,A,A,control,headline,layout,,,
2025-10-14,2025-10-14 02:25:38.656130,2025-10-14 02:25:38.656130,page_view,user_000480,4966909,5,user_000480-4966909,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-1,2,2,99411,245223,2001,4,0.4,10,,,,,,0.6552777450160251,twitter,none,,ad_5,desktop,forward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,A,B,control,A,,layout,,,
2025-10-14,2025-10-14 02:31:54.656130,2025-10-14 02:31:54.656130,click,user_000252,1140354,3,user_000252-1140354,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,,1,1,4150,250220,4989,10,1.0,10,0.15750812722270827,0.4689737750680181,button,,link,0.775710157375505,facebook,social,spring_sale,ad_2,desktop,forward,click,https://example.com/thank-you,https://example.com/video1.mp4,B,B,control,B,headline,,,,
2025-10-14,2025-10-14 02:38:04.656130,2025-10-14 02:38:04.656130,video_play,user_000593,1323993,8,user_000593-1323993,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-9,10,10,28554,39155,1550,10,1.0,10,,,,,,0.44460171043635277,google,none,summer_campaign,ad_4,mobile,backward,click,https://example.com/thank-you,,control,A,,control,,,,,
2025-10-14,2025-10-14 02:42:24.656130,2025-10-14 02:42:24.656130,swipe_page,user_000513,4585118,6,user_000513-4585118,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-2,3,3,5354,66790,3852,7,0.7,10,,,,,,0.9602713603041233,facebook,organic,summer_campaign,ad_2,mobile,backward,click,https://example.com/lp/product-b,https://example.com/video1.mp4,control,B,control,control,cta_button,,,,
2025-10-14,2025-10-14 02:59:27.656130,2025-10-14 02:59:27.656130,video_play,user_000595,8641341,5,user_000595-8641341,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-2,3,3,39915,109757,1855,10,1.0,10,,,,,,0.23980150373848744,direct,organic,brand_awareness,ad_3,mobile,backward,click,https://example.com/lp/service-x,,A,,B,A,headline,,,,
2025-10-14,2025-10-14 02:59:44.656130,2025-10-14 02:59:44.656130,swipe_page,user_000437,2261405,8,user_000437-2261405,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-5,6,6,55894,131991,2585,7,0.7,10,,,,,,0.4117550436055428,facebook,referral,brand_awareness,,desktop,forward,click,,,control,,B,control,headline,,,,
2025-10-14,2025-10-14 02:59:44.656130,2025-10-14 02:59:44.656130,page_view,user_000086,5533714,3,user_000086-5533714,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-4,5,5,77742,187577,2099,8,0.8,10,,,,,,0.5065860176099282,twitter,cpc,,,mobile,backward,click,https://example.com/thank-you,https://example.com/video1.mp4,B,B,,B,headline,creative,,,
2025-10-14,2025-10-14 03:01:19.656130,2025-10-14 03:01:19.656130,click,user_000359,3707844,2,user_000359-3707844,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-8,9,9,114892,197315,4423,10,1.0,10,0.6441290318322085,0.54544244980964,img,,link,0.5897550901608398,direct,organic,,ad_1,mobile,backward,scroll,https://example.com/lp/service-x,https://example.com/video1.mp4,A,A,A,A,cta_button,,,,
2025-10-14,2025-10-14 03:06:36.656130,2025-10-14 03:06:36.656130,scroll,user_000091,2742345,1,user_000091-2742345,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-4,5,5,54636,252466,1087,8,0.8,10,,,,,,0.5330669698738302,facebook,referral,brand_awareness,ad_2,mobile,backward,swipe,https://example.com/lp/service-x,https://example.com/video1.mp4,control,control,A,control,,creative,,,
2025-10-14,2025-10-14 03:14:06.656130,2025-10-14 03:14:06.656130,click,user_000404,5927383,2,user_000404-5927383,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,,1,1,102130,265832,2880,5,0.5,10,0.5255140675144279,0.2183003931336865,div,cta-button,btn-primary,0.8264990332646562,instagram,none,spring_sale,ad_2,desktop,forward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,A,A,A,A,,,,,
2025-10-14,2025-10-14 03:27:15.656130,2025-10-14 03:27:15.656130,swipe_page,user_000246,8616101,6,user_000246-8616101,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-2,3,3,7156,77704,2631,6,0.6,10,,,,,,0.1788613190244697,google,social,summer_campaign,,mobile,forward,scroll,,,B,,A,B,cta_button,presence,,,
2025-10-14,2025-10-14 03:32:40.656130,2025-10-14 03:32:40.656130,swipe_page,user_000098,6189334,3,user_000098-6189334,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-1,2,2,61394,177478,2172,7,0.7,10,,,,,,0.9937167587929407,direct,cpc,,ad_3,mobile,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,A,A,A,A,headline,presence,,,
2025-10-14,2025-10-14 03:34:20.656130,2025-10-14 03:34:20.656130,scroll,user_000018,7099718,3,user_000018-7099718,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-1,2,2,2602,164958,1536,4,0.4,10,,,,,,0.4806538780251406,facebook,social,spring_sale,ad_2,mobile,backward,button,https://example.com/thank-you,,A,A,control,A,hero_image,creative,,,
2025-10-14,2025-10-14 03:45:45.656130,2025-10-14 03:45:45.656130,page_view,user_000326,3377988,7,user_000326-3377988,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-4,5,5,48228,148250,2515,6,0.6,10,,,,,,0.40372940651317746,instagram,cpc,,ad_4,mobile,backward,click,https://example.com/thank-you,https://example.com/video1.mp4,control,B,,control,,,,,
2025-10-14,2025-10-14 03:45:46.656130,2025-10-14 03:45:46.656130,swipe_page,user_000082,6741587,2,user_000082-6741587,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-1,2,2,5294,50277,4622,8,0.8,10,,,,,,0.149806083100289,google,none,spring_sale,ad_1,mobile,backward,button,https://example.com/lp/service-x,,A,control,control,A,,,,,
